index,sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group
2754,2754,550,97,118,1,118,Shirt,Flannel,M,indigo,96,69,"A indigo coloured, M sized, Flannel Shirt",26,52719,2021-08-04,2021-08-09,5.0,fulan 26,Prefer not to say,50,499 Darcy CrestApt. 192,8816,New Oliverside,New South Wales,Australia,Active,Adults
376,376,86,572,100,2,200,Jacket,Bomber,M,yellow,90,71,"A yellow coloured, M sized, Bomber Jacket",874,27045,2021-08-05,2021-08-11,6.0,fulan 874,Prefer not to say,65,20 Hyatt LaneSuite 740,3840,South Zacmouth,Western Australia,Australia,Active,Seniors
4742,4742,952,859,113,1,113,Trousers,Chinos,XL,green,100,50,"A green coloured, XL sized, Chinos Trousers",883,57857,2021-08-05,2021-08-25,20.0,fulan 883,Prefer not to say,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia,Active,Adults
4743,4743,952,721,119,2,238,Jacket,Trench Coat,S,blue,112,64,"A blue coloured, S sized, Trench Coat Jacket",883,57857,2021-08-05,2021-08-25,20.0,fulan 883,Prefer not to say,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia,Active,Adults
4745,4745,952,707,119,3,357,Jacket,Trench Coat,M,orange,112,43,"A orange coloured, M sized, Trench Coat Jacket",883,57857,2021-08-05,2021-08-25,20.0,fulan 883,Prefer not to say,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia,Active,Adults
4746,4746,952,304,105,2,210,Shirt,Cuban Collar,XL,blue,93,73,"A blue coloured, XL sized, Cuban Collar Shirt",883,57857,2021-08-05,2021-08-25,20.0,fulan 883,Prefer not to say,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia,Active,Adults
4744,4744,952,845,113,1,113,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",883,57857,2021-08-05,2021-08-25,20.0,fulan 883,Prefer not to say,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia,Active,Adults
1431,1431,293,740,109,2,218,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",426,32389,2021-08-05,2021-08-13,8.0,fulan 426,Prefer not to say,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,Active,Adults
1432,1432,293,982,106,2,212,Trousers,Wool,M,red,111,58,"A red coloured, M sized, Wool Trousers",426,32389,2021-08-05,2021-08-13,8.0,fulan 426,Prefer not to say,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,Active,Adults
1433,1433,293,1122,102,2,204,Trousers,Cargo Pants,M,red,106,52,"A red coloured, M sized, Cargo Pants Trousers",426,32389,2021-08-05,2021-08-13,8.0,fulan 426,Prefer not to say,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,Active,Adults
1434,1434,293,1050,93,1,93,Trousers,Joggers,XS,red,94,65,"A red coloured, XS sized, Joggers Trousers",426,32389,2021-08-05,2021-08-13,8.0,fulan 426,Prefer not to say,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,Active,Adults
1435,1435,293,1055,93,2,186,Trousers,Joggers,XS,orange,94,65,"A orange coloured, XS sized, Joggers Trousers",426,32389,2021-08-05,2021-08-13,8.0,fulan 426,Prefer not to say,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,Active,Adults
1436,1436,293,105,92,3,276,Shirt,Denim,XS,red,115,52,"A red coloured, XS sized, Denim Shirt",426,32389,2021-08-05,2021-08-13,8.0,fulan 426,Prefer not to say,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,Active,Adults
1437,1437,293,317,109,1,109,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",426,32389,2021-08-05,2021-08-13,8.0,fulan 426,Prefer not to say,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,Active,Adults
4747,4747,952,1223,105,1,105,Trousers,Pleated,L,violet,90,48,"A violet coloured, L sized, Pleated Trousers",883,57857,2021-08-05,2021-08-25,20.0,fulan 883,Prefer not to say,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia,Active,Adults
4748,4748,952,78,118,2,236,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",883,57857,2021-08-05,2021-08-25,20.0,fulan 883,Prefer not to say,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia,Active,Adults
3398,3398,685,275,95,1,95,Shirt,Polo,XS,violet,117,67,"A violet coloured, XS sized, Polo Shirt",851,22299,2021-08-06,2021-08-21,15.0,fulan 851,Prefer not to say,71,71 Joseph TrailApt. 169,6648,North Emmashire,Australian Capital Territory,Australia,Active,Seniors
3833,3833,766,741,109,2,218,Jacket,Peacoat,S,orange,102,73,"A orange coloured, S sized, Peacoat Jacket",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3834,3834,766,259,95,1,95,Shirt,Polo,XL,yellow,117,46,"A yellow coloured, XL sized, Polo Shirt",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3835,3835,766,746,109,3,327,Jacket,Peacoat,S,yellow,102,49,"A yellow coloured, S sized, Peacoat Jacket",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3836,3836,766,161,91,3,273,Shirt,Linen,S,blue,116,77,"A blue coloured, S sized, Linen Shirt",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3838,3838,766,558,98,1,98,Jacket,Leather,L,violet,113,78,"A violet coloured, L sized, Leather Jacket",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3399,3399,685,33,96,3,288,Shirt,Oxford Cloth,L,violet,114,73,"A violet coloured, L sized, Oxford Cloth Shirt",851,22299,2021-08-06,2021-08-21,15.0,fulan 851,Prefer not to say,71,71 Joseph TrailApt. 169,6648,North Emmashire,Australian Capital Territory,Australia,Active,Seniors
3837,3837,766,766,109,2,218,Jacket,Peacoat,S,violet,102,73,"A violet coloured, S sized, Peacoat Jacket",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3161,3161,637,1158,99,1,99,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers",886,14294,2021-08-06,2021-08-18,12.0,fulan 886,Prefer not to say,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,Active,Seniors
3164,3164,637,765,109,3,327,Jacket,Peacoat,XS,violet,102,54,"A violet coloured, XS sized, Peacoat Jacket",886,14294,2021-08-06,2021-08-18,12.0,fulan 886,Prefer not to say,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,Active,Seniors
3163,3163,637,157,91,2,182,Shirt,Linen,M,green,116,42,"A green coloured, M sized, Linen Shirt",886,14294,2021-08-06,2021-08-18,12.0,fulan 886,Prefer not to say,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,Active,Seniors
3162,3162,637,1175,99,2,198,Trousers,High-Waisted,XS,blue,98,51,"A blue coloured, XS sized, High-Waisted Trousers",886,14294,2021-08-06,2021-08-18,12.0,fulan 886,Prefer not to say,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,Active,Seniors
3119,3119,629,250,95,2,190,Shirt,Polo,XS,orange,117,75,"A orange coloured, XS sized, Polo Shirt",904,36276,2021-08-07,2021-08-20,13.0,fulan 904,Prefer not to say,48,9585 Bogan PlazaSuite 155,9829,West Dylanport,Tasmania,Australia,Active,Adults
3120,3120,629,484,118,3,354,Jacket,Puffer,XL,indigo,110,60,"A indigo coloured, XL sized, Puffer Jacket",904,36276,2021-08-07,2021-08-20,13.0,fulan 904,Prefer not to say,48,9585 Bogan PlazaSuite 155,9829,West Dylanport,Tasmania,Australia,Active,Adults
1231,1231,254,816,117,1,117,Jacket,Shearling,S,yellow,95,48,"A yellow coloured, S sized, Shearling Jacket",571,57662,2021-08-07,2021-09-03,27.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth
1232,1232,254,175,98,2,196,Shirt,Camp Collared,XS,red,112,77,"A red coloured, XS sized, Camp Collared Shirt",571,57662,2021-08-07,2021-09-03,27.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth
1233,1233,254,664,93,2,186,Jacket,Coach,XL,violet,115,60,"A violet coloured, XL sized, Coach Jacket",571,57662,2021-08-07,2021-09-03,27.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth
1230,1230,254,1186,99,2,198,Trousers,High-Waisted,S,violet,98,45,"A violet coloured, S sized, High-Waisted Trousers",571,57662,2021-08-07,2021-09-03,27.0,fulan 571,Prefer not to say,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,Active,Youth
3118,3118,629,819,117,3,351,Jacket,Shearling,XL,yellow,95,63,"A yellow coloured, XL sized, Shearling Jacket",904,36276,2021-08-07,2021-08-20,13.0,fulan 904,Prefer not to say,48,9585 Bogan PlazaSuite 155,9829,West Dylanport,Tasmania,Australia,Active,Adults
3117,3117,629,710,119,1,119,Jacket,Trench Coat,XS,yellow,112,78,"A yellow coloured, XS sized, Trench Coat Jacket",904,36276,2021-08-07,2021-08-20,13.0,fulan 904,Prefer not to say,48,9585 Bogan PlazaSuite 155,9829,West Dylanport,Tasmania,Australia,Active,Adults
528,528,114,997,106,3,318,Trousers,Wool,M,green,111,41,"A green coloured, M sized, Wool Trousers",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
527,527,114,260,95,2,190,Shirt,Polo,XS,green,117,45,"A green coloured, XS sized, Polo Shirt",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
708,708,151,842,113,2,226,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers",357,24626,2021-08-08,2021-09-01,24.0,fulan 357,Prefer not to say,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,Active,Adults
1922,1922,385,1172,99,1,99,Trousers,High-Waisted,M,green,98,51,"A green coloured, M sized, High-Waisted Trousers",146,43155,2021-08-08,2021-08-24,16.0,fulan 146,Prefer not to say,50,348 Johnston RoadSuite 155,6824,North Kayla,Western Australia,Australia,Active,Adults
1921,1921,385,678,113,1,113,Jacket,Parka,L,yellow,119,72,"A yellow coloured, L sized, Parka Jacket",146,43155,2021-08-08,2021-08-24,16.0,fulan 146,Prefer not to say,50,348 Johnston RoadSuite 155,6824,North Kayla,Western Australia,Australia,Active,Adults
526,526,114,922,96,2,192,Trousers,Drawstring,M,yellow,104,55,"A yellow coloured, M sized, Drawstring Trousers",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
707,707,151,772,91,1,91,Jacket,Pullover,M,red,114,55,"A red coloured, M sized, Pullover Jacket",357,24626,2021-08-08,2021-09-01,24.0,fulan 357,Prefer not to say,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,Active,Adults
1919,1919,385,278,95,2,190,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt",146,43155,2021-08-08,2021-08-24,16.0,fulan 146,Prefer not to say,50,348 Johnston RoadSuite 155,6824,North Kayla,Western Australia,Australia,Active,Adults
530,530,114,991,106,3,318,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
531,531,114,965,97,2,194,Trousers,Slim-Fit,XS,blue,119,55,"A blue coloured, XS sized, Slim-Fit Trousers",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
709,709,151,287,105,3,315,Shirt,Cuban Collar,M,orange,93,49,"A orange coloured, M sized, Cuban Collar Shirt",357,24626,2021-08-08,2021-09-01,24.0,fulan 357,Prefer not to say,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,Active,Adults
1920,1920,385,440,107,2,214,Jacket,Denim,XS,blue,92,49,"A blue coloured, XS sized, Denim Jacket",146,43155,2021-08-08,2021-08-24,16.0,fulan 146,Prefer not to say,50,348 Johnston RoadSuite 155,6824,North Kayla,Western Australia,Australia,Active,Adults
710,710,151,992,106,1,106,Trousers,Wool,M,yellow,111,43,"A yellow coloured, M sized, Wool Trousers",357,24626,2021-08-08,2021-09-01,24.0,fulan 357,Prefer not to say,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,Active,Adults
532,532,114,171,91,1,91,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
529,529,114,740,109,1,109,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
1236,1236,256,1051,93,1,93,Trousers,Joggers,S,red,94,71,"A red coloured, S sized, Joggers Trousers",313,15452,2021-08-09,2021-08-12,3.0,fulan 313,Prefer not to say,24,533 Archie StreetApt. 007,985,South Pipermouth,South Australia,Australia,Active,Youth
1237,1237,256,178,98,3,294,Shirt,Camp Collared,L,red,112,52,"A red coloured, L sized, Camp Collared Shirt",313,15452,2021-08-09,2021-08-12,3.0,fulan 313,Prefer not to say,24,533 Archie StreetApt. 007,985,South Pipermouth,South Australia,Australia,Active,Youth
1238,1238,256,118,92,3,276,Shirt,Denim,L,yellow,115,75,"A yellow coloured, L sized, Denim Shirt",313,15452,2021-08-09,2021-08-12,3.0,fulan 313,Prefer not to say,24,533 Archie StreetApt. 007,985,South Pipermouth,South Australia,Australia,Active,Youth
1239,1239,256,1018,90,1,90,Trousers,Relaxed Leg,L,red,95,63,"A red coloured, L sized, Relaxed Leg Trousers",313,15452,2021-08-09,2021-08-12,3.0,fulan 313,Prefer not to say,24,533 Archie StreetApt. 007,985,South Pipermouth,South Australia,Australia,Active,Youth
1240,1240,256,36,104,2,208,Shirt,Dress,S,red,119,72,"A red coloured, S sized, Dress Shirt",313,15452,2021-08-09,2021-08-12,3.0,fulan 313,Prefer not to say,24,533 Archie StreetApt. 007,985,South Pipermouth,South Australia,Australia,Active,Youth
2009,2009,405,317,109,3,327,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",493,51471,2021-08-09,2021-08-12,3.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active,Adults
2011,2011,405,932,96,2,192,Trousers,Drawstring,M,blue,104,41,"A blue coloured, M sized, Drawstring Trousers",493,51471,2021-08-09,2021-08-12,3.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active,Adults
2010,2010,405,66,104,3,312,Shirt,Dress,S,violet,119,69,"A violet coloured, S sized, Dress Shirt",493,51471,2021-08-09,2021-08-12,3.0,fulan 493,Prefer not to say,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,Active,Adults
2442,2442,495,779,91,3,273,Jacket,Pullover,XL,orange,114,69,"A orange coloured, XL sized, Pullover Jacket",352,41706,2021-08-10,2021-08-19,9.0,fulan 352,Prefer not to say,31,813 O'reilly View RdSuite 466,4432,Port Ashtonhaven,Queensland,Australia,Active,Adults
2443,2443,495,363,94,2,188,Shirt,Henley,L,yellow,92,62,"A yellow coloured, L sized, Henley Shirt",352,41706,2021-08-10,2021-08-19,9.0,fulan 352,Prefer not to say,31,813 O'reilly View RdSuite 466,4432,Port Ashtonhaven,Queensland,Australia,Active,Adults
2444,2444,495,819,117,1,117,Jacket,Shearling,XL,yellow,95,63,"A yellow coloured, XL sized, Shearling Jacket",352,41706,2021-08-10,2021-08-19,9.0,fulan 352,Prefer not to say,31,813 O'reilly View RdSuite 466,4432,Port Ashtonhaven,Queensland,Australia,Active,Adults
4289,4289,854,35,104,3,312,Shirt,Dress,XS,red,119,63,"A red coloured, XS sized, Dress Shirt",680,55361,2021-08-10,2021-08-27,17.0,fulan 680,Prefer not to say,78,5530 Ashton GroveSuite 128,7905,Taylorfurt,New South Wales,Australia,Active,Seniors
1051,1051,215,793,91,2,182,Jacket,Pullover,L,blue,114,66,"A blue coloured, L sized, Pullover Jacket",526,27531,2021-08-10,2021-08-20,10.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Seniors
1048,1048,215,207,98,1,98,Shirt,Camp Collared,M,violet,112,41,"A violet coloured, M sized, Camp Collared Shirt",526,27531,2021-08-10,2021-08-20,10.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Seniors
1049,1049,215,618,112,2,224,Jacket,Cardigan,L,blue,118,68,"A blue coloured, L sized, Cardigan Jacket",526,27531,2021-08-10,2021-08-20,10.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Seniors
1050,1050,215,780,91,3,273,Jacket,Pullover,XS,yellow,114,65,"A yellow coloured, XS sized, Pullover Jacket",526,27531,2021-08-10,2021-08-20,10.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Seniors
4265,4265,849,1074,93,3,279,Trousers,Joggers,XL,blue,94,52,"A blue coloured, XL sized, Joggers Trousers",882,21468,2021-08-11,2021-09-01,21.0,fulan 882,Prefer not to say,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia,Active,Adults
4266,4266,849,993,106,3,318,Trousers,Wool,L,yellow,111,46,"A yellow coloured, L sized, Wool Trousers",882,21468,2021-08-11,2021-09-01,21.0,fulan 882,Prefer not to say,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia,Active,Adults
4267,4267,849,1117,115,1,115,Trousers,Cropped,M,violet,99,47,"A violet coloured, M sized, Cropped Trousers",882,21468,2021-08-11,2021-09-01,21.0,fulan 882,Prefer not to say,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia,Active,Adults
4264,4264,849,73,118,2,236,Shirt,Flannel,L,red,96,77,"A red coloured, L sized, Flannel Shirt",882,21468,2021-08-11,2021-09-01,21.0,fulan 882,Prefer not to say,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia,Active,Adults
4086,4086,813,259,95,3,285,Shirt,Polo,XL,yellow,117,46,"A yellow coloured, XL sized, Polo Shirt",908,52226,2021-08-11,2021-09-01,21.0,fulan 908,Prefer not to say,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Active,Adults
4090,4090,813,164,91,1,91,Shirt,Linen,XL,blue,116,47,"A blue coloured, XL sized, Linen Shirt",908,52226,2021-08-11,2021-09-01,21.0,fulan 908,Prefer not to say,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Active,Adults
4088,4088,813,431,107,3,321,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket",908,52226,2021-08-11,2021-09-01,21.0,fulan 908,Prefer not to say,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Active,Adults
4084,4084,813,567,100,3,300,Jacket,Bomber,M,orange,90,69,"A orange coloured, M sized, Bomber Jacket",908,52226,2021-08-11,2021-09-01,21.0,fulan 908,Prefer not to say,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Active,Adults
4083,4083,813,474,118,2,236,Jacket,Puffer,XL,green,110,42,"A green coloured, XL sized, Puffer Jacket",908,52226,2021-08-11,2021-09-01,21.0,fulan 908,Prefer not to say,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Active,Adults
4082,4082,813,272,95,2,190,Shirt,Polo,M,indigo,117,62,"A indigo coloured, M sized, Polo Shirt",908,52226,2021-08-11,2021-09-01,21.0,fulan 908,Prefer not to say,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Active,Adults
4089,4089,813,1248,112,2,224,Trousers,Tracksuit Bottoms,L,blue,91,72,"A blue coloured, L sized, Tracksuit Bottoms Trousers",908,52226,2021-08-11,2021-09-01,21.0,fulan 908,Prefer not to say,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Active,Adults
4087,4087,813,251,95,3,285,Shirt,Polo,S,orange,117,78,"A orange coloured, S sized, Polo Shirt",908,52226,2021-08-11,2021-09-01,21.0,fulan 908,Prefer not to say,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Active,Adults
4085,4085,813,583,100,1,100,Jacket,Bomber,l,blue,90,64,"A blue coloured, L sized, Bomber Jacket",908,52226,2021-08-11,2021-09-01,21.0,fulan 908,Prefer not to say,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,Active,Adults
4466,4466,891,442,107,3,321,Jacket,Denim,M,blue,92,61,"A blue coloured, M sized, Denim Jacket",350,36118,2021-08-12,2021-08-14,2.0,fulan 350,Prefer not to say,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,Active,Youth
4468,4468,891,514,102,2,204,Jacket,Windbreaker,XL,blue,109,59,"A blue coloured, XL sized, Windbreaker Jacket",350,36118,2021-08-12,2021-08-14,2.0,fulan 350,Prefer not to say,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,Active,Youth
4469,4469,891,71,118,3,354,Shirt,Flannel,S,red,96,59,"A red coloured, S sized, Flannel Shirt",350,36118,2021-08-12,2021-08-14,2.0,fulan 350,Prefer not to say,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,Active,Youth
4470,4470,891,193,98,3,294,Shirt,Camp Collared,L,green,112,80,"A green coloured, L sized, Camp Collared Shirt",350,36118,2021-08-12,2021-08-14,2.0,fulan 350,Prefer not to say,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,Active,Youth
4467,4467,891,676,113,1,113,Jacket,Parka,S,yellow,119,80,"A yellow coloured, S sized, Parka Jacket",350,36118,2021-08-12,2021-08-14,2.0,fulan 350,Prefer not to say,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,Active,Youth
3814,3814,762,1086,115,2,230,Trousers,Cropped,S,red,99,47,"A red coloured, S sized, Cropped Trousers",83,25268,2021-08-13,2021-08-20,7.0,fulan 83,Prefer not to say,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia,Active,Adults
3816,3816,762,290,105,3,315,Shirt,Cuban Collar,XS,yellow,93,78,"A yellow coloured, XS sized, Cuban Collar Shirt",83,25268,2021-08-13,2021-08-20,7.0,fulan 83,Prefer not to say,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia,Active,Adults
3815,3815,762,725,119,3,357,Jacket,Trench Coat,XS,indigo,112,56,"A indigo coloured, XS sized, Trench Coat Jacket",83,25268,2021-08-13,2021-08-20,7.0,fulan 83,Prefer not to say,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia,Active,Adults
2239,2239,453,728,119,1,119,Jacket,Trench Coat,L,indigo,112,71,"A indigo coloured, L sized, Trench Coat Jacket",371,53761,2021-08-13,2021-08-22,9.0,fulan 371,Prefer not to say,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,Active,Adults
2240,2240,453,305,105,1,105,Shirt,Cuban Collar,XS,indigo,93,50,"A indigo coloured, XS sized, Cuban Collar Shirt",371,53761,2021-08-13,2021-08-22,9.0,fulan 371,Prefer not to say,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,Active,Adults
3818,3818,762,617,112,1,112,Jacket,Cardigan,M,blue,118,57,"A blue coloured, M sized, Cardigan Jacket",83,25268,2021-08-13,2021-08-20,7.0,fulan 83,Prefer not to say,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia,Active,Adults
3031,3031,608,265,95,3,285,Shirt,Polo,XS,blue,117,56,"A blue coloured, XS sized, Polo Shirt",530,31878,2021-08-13,2021-08-15,2.0,fulan 530,Prefer not to say,63,2724 Madison SummitSuite 567,9367,Lake Rose,Western Australia,Australia,Active,Adults
3030,3030,608,572,100,3,300,Jacket,Bomber,M,yellow,90,71,"A yellow coloured, M sized, Bomber Jacket",530,31878,2021-08-13,2021-08-15,2.0,fulan 530,Prefer not to say,63,2724 Madison SummitSuite 567,9367,Lake Rose,Western Australia,Australia,Active,Adults
3817,3817,762,845,113,2,226,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",83,25268,2021-08-13,2021-08-20,7.0,fulan 83,Prefer not to say,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia,Active,Adults
1537,1537,314,884,94,3,282,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers",95,49262,2021-08-14,2021-08-17,3.0,fulan 95,Prefer not to say,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,Active,Adults
1538,1538,314,1257,112,3,336,Trousers,Tracksuit Bottoms,M,violet,91,73,"A violet coloured, M sized, Tracksuit Bottoms Trousers",95,49262,2021-08-14,2021-08-17,3.0,fulan 95,Prefer not to say,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,Active,Adults
1535,1535,314,869,113,2,226,Trousers,Chinos,XL,indigo,100,78,"A indigo coloured, XL sized, Chinos Trousers",95,49262,2021-08-14,2021-08-17,3.0,fulan 95,Prefer not to say,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,Active,Adults
2868,2868,575,753,109,1,109,Jacket,Peacoat,L,green,102,73,"A green coloured, L sized, Peacoat Jacket",54,27420,2021-08-14,2021-08-16,2.0,fulan 54,Prefer not to say,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia,Active,Adults
295,295,66,942,96,1,96,Trousers,Drawstring,M,violet,104,73,"A violet coloured, M sized, Drawstring Trousers",631,42774,2021-08-14,2021-08-22,8.0,fulan 631,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,Active,Adults
294,294,66,163,91,3,273,Shirt,Linen,L,blue,116,70,"A blue coloured, L sized, Linen Shirt",631,42774,2021-08-14,2021-08-22,8.0,fulan 631,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,Active,Adults
